Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
70-instance-1, 70, 32, 0.024,0.695,17.115,46,1000,0.377741,0.40625,0.187,
70-instance-2, 70, 37, 0.033,1.185,27.305,49,1000,0.256761,0.351351,0.075,
70-instance-3, 70, 40, 0.046,1.436,46.844,44,1000,0.371433,0.425,0.188,
70-instance-4, 70, 28, 0.04,1.645,31.191,56,1000,0.225278,0.25,0.141,
70-instance-5, 70, 30, 0.04,1.788,36.607,53,1000,0.39572,0.466667,0.223,
70-instance-6, 70, 34, 0.051,1.657,38.51,46,1000,0.292696,0.323529,0.101,
70-instance-7, 70, 33, 0.026,0.848,21.577,48,1000,0.331028,0.393939,0.125,
70-instance-8, 70, 24, 0.016,0.458,14.01,60,1000,0.196553,0.291667,0.07,
70-instance-9, 70, 43, 0.027,1.095,27.236,48,1000,0.293499,0.395349,0.079,
70-instance-10, 70, 35, 0.032,1.196,30.594,44,1000,0.378702,0.428571,0.158,
70-instance-11, 70, 21, 0.028,0.967,21.488,63,1000,0.174481,0.190476,0.125,
70-instance-12, 70, 31, 0.034,1.479,29.416,52,1000,0.345587,0.451613,0.089,
70-instance-13, 70, 30, 0.025,1.055,20.839,56,1000,0.196813,0.3,0.085,
70-instance-14, 70, 18, 0.025,1.026,22.168,62,1000,0.314614,0.388889,0.165,
70-instance-15, 70, 45, 0.022,0.856,21.955,49,1000,0.134337,0.244444,0.044,
70-instance-16, 70, 23, 0.02,1.265,28.663,56,1000,0.471834,0.521739,0.242,
70-instance-17, 70, 20, 0.025,0.974,20.604,57,1000,0.41437,0.45,0.287,
70-instance-18, 70, 38, 0.028,1.207,29.255,49,1000,0.219295,0.236842,0.105,
70-instance-19, 70, 28, 0.033,1.19,29.579,49,1000,0.453984,0.464286,0.361,
70-instance-20, 70, 9, 0.022,1.435,20.457,68,1000,0.184059,0.222222,0.121,
70-instance-21, 70, 27, 0.027,0.904,24.529,51,1000,0.424238,0.444444,0.263,
70-instance-22, 70, 26, 0.018,0.868,16.413,61,1000,0.134047,0.192308,0.056,
70-instance-23, 70, 20, 0.034,1.254,25.823,61,1000,0.289686,0.3,0.174,
70-instance-24, 70, 35, 0.037,1.475,43.184,50,1000,0.242837,0.371429,0.051,
70-instance-25, 70, 34, 0.038,1.754,28.975,56,1000,0.192754,0.294118,0.081,
70-instance-26, 70, 37, 0.017,0.544,15.065,56,1000,0.176245,0.297297,0.048,
70-instance-27, 70, 32, 0.037,1.716,28.485,57,1000,0.140498,0.21875,0.046,
70-instance-28, 70, 24, 0.036,1.576,31.167,60,1000,0.191273,0.208333,0.117,
70-instance-29, 70, 26, 0.041,2.016,39.579,54,1000,0.379238,0.423077,0.212,
70-instance-30, 70, 33, 0.034,1.757,35.243,63,1000,0.0668348,0.121212,0.027,
70-instance-31, 70, 39, 0.033,1.006,27.134,52,1000,0.18853,0.333333,0.049,
70-instance-32, 70, 32, 0.034,1.297,31.109,53,1000,0.282958,0.34375,0.179,
70-instance-33, 70, 15, 0.042,1.845,28.702,62,1000,0.328527,0.333333,0.234,
70-instance-34, 70, 31, 0.023,0.976,19.174,61,1000,0.103678,0.129032,0.063,
70-instance-35, 70, 35, 0.023,0.876,19.614,52,1000,0.219097,0.285714,0.093,
70-instance-36, 70, 36, 0.021,1.224,23.279,59,1000,0.0995063,0.166667,0.034,
70-instance-37, 70, 39, 0.03,1.413,26.544,57,1000,0.0871563,0.128205,0.035,
70-instance-38, 70, 29, 0.031,1.354,28.042,56,1000,0.335115,0.413793,0.105,
70-instance-39, 70, 34, 0.023,1.07,25.555,51,1000,0.160181,0.205882,0.077,
70-instance-40, 70, 10, 0.02,0.961,17.242,64,1000,0.383815,0.4,0.25,
70-instance-41, 70, 19, 0.029,1.451,29.073,58,1000,0.577072,0.578947,0.487,
70-instance-42, 70, 20, 0.028,0.96,21.582,58,1000,0.468065,0.5,0.292,
70-instance-43, 70, 30, 0.035,1.308,26.195,55,1000,0.190886,0.2,0.139,
70-instance-44, 70, 35, 0.052,1.204,30.243,47,1000,0.185139,0.2,0.131,
70-instance-45, 70, 38, 0.033,1.168,26.935,48,1000,0.229664,0.315789,0.053,
70-instance-46, 70, 30, 0.028,1.261,27.316,49,1000,0.510756,0.533333,0.347,
70-instance-47, 70, 31, 0.035,1.348,28.756,53,1000,0.167128,0.193548,0.089,
70-instance-48, 70, 17, 0.022,0.662,15.76,60,1000,0.346752,0.352941,0.266,
70-instance-49, 70, 31, 0.039,0.983,27.093,50,1000,0.286749,0.290323,0.207,
70-instance-50, 70, 32, 0.039,1.285,31.057,46,1000,0.374978,0.40625,0.259,
