Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
70-instance-5, 70, 30, 0.041,1.848,12.857,53,200,0.404393,0.474833,0.205,
70-instance-6, 70, 34, 0.036,1.657,14.547,46,200,0.307925,0.341324,0.105,
70-instance-7, 70, 33, 0.029,0.835,7.752,48,200,0.332119,0.395606,0.12,
70-instance-8, 70, 24, 0.015,0.466,4.116,60,200,0.231205,0.30875,0.08,
70-instance-9, 70, 43, 0.026,1.111,13.619,48,200,0.2971,0.399535,0.08,
70-instance-10, 70, 35, 0.027,1.164,10.401,44,200,0.377391,0.429429,0.13,
70-instance-11, 70, 21, 0.021,0.985,6.947,63,200,0.179295,0.196667,0.125,
70-instance-12, 70, 31, 0.033,1.467,9.652,52,200,0.343924,0.453226,0.06,
70-instance-13, 70, 30, 0.022,0.95,7.716,56,200,0.192446,0.3,0.05,
70-instance-14, 70, 18, 0.022,1.068,4.874,62,200,0.310239,0.388889,0.13,
70-instance-15, 70, 45, 0.029,0.913,11.418,49,200,0.133637,0.246333,0.035,
70-instance-16, 70, 23, 0.022,1.326,9.904,56,200,0.526326,0.580652,0.265,
70-instance-17, 70, 20, 0.021,0.992,6.689,57,200,0.411915,0.45,0.245,
70-instance-18, 70, 38, 0.026,1.273,11.133,49,200,0.21606,0.236842,0.075,
70-instance-19, 70, 28, 0.036,1.319,10.933,49,200,0.466905,0.478036,0.345,
70-instance-20, 70, 9, 0.025,1.62,4.726,68,200,0.181264,0.222222,0.085,
70-instance-21, 70, 27, 0.025,0.962,8.962,51,200,0.422634,0.444444,0.26,
70-instance-22, 70, 26, 0.018,1.022,5.718,61,200,0.135108,0.193269,0.06,
70-instance-23, 70, 20, 0.033,1.334,11.576,61,200,0.289091,0.3,0.16,
70-instance-24, 70, 35, 0.039,1.682,11.4,50,200,0.241872,0.373143,0.035,
70-instance-25, 70, 34, 0.036,1.476,10.161,56,200,0.201287,0.304265,0.065,
70-instance-26, 70, 37, 0.019,0.453,4.526,56,200,0.176282,0.309189,0.025,
70-instance-27, 70, 32, 0.036,1.532,10.351,57,200,0.137842,0.219688,0.03,
70-instance-28, 70, 24, 0.038,1.77,19.023,60,200,0.193556,0.213125,0.09,
70-instance-29, 70, 26, 0.063,3.753,16.581,54,200,0.402658,0.450385,0.18,
70-instance-30, 70, 33, 0.04,1.741,10.024,63,200,0.0609961,0.121212,0.005,
70-instance-31, 70, 39, 0.025,0.801,9.874,52,200,0.185366,0.334487,0.03,
70-instance-32, 70, 32, 0.03,1.175,8.173,53,200,0.285152,0.346563,0.17,
70-instance-33, 70, 15, 0.03,1.45,5.287,62,200,0.327812,0.333333,0.205,
70-instance-34, 70, 31, 0.021,1.087,6.873,61,200,0.101638,0.129032,0.05,
70-instance-35, 70, 35, 0.023,0.977,6.991,52,200,0.217805,0.288857,0.06,
70-instance-36, 70, 36, 0.025,1.408,9.595,59,200,0.100616,0.180972,0.015,
70-instance-37, 70, 39, 0.041,2.005,14.377,57,200,0.0854378,0.129872,0.02,
70-instance-38, 70, 29, 0.034,1.489,10.945,56,200,0.339569,0.416379,0.09,
70-instance-39, 70, 34, 0.02,1.286,10.095,51,200,0.168987,0.217941,0.065,
70-instance-40, 70, 10, 0.019,1.112,4.634,64,200,0.382528,0.4,0.245,
70-instance-41, 70, 19, 0.036,2.193,6.402,58,200,0.575258,0.578947,0.485,
70-instance-42, 70, 20, 0.023,1.051,7.781,58,200,0.4726,0.50475,0.28,
70-instance-43, 70, 30, 0.03,1.474,10.136,55,200,0.18966,0.2015,0.09,
70-instance-44, 70, 35, 0.043,1.42,13.046,47,200,0.192481,0.208571,0.125,
70-instance-45, 70, 38, 0.049,1.612,12.295,48,200,0.227365,0.315789,0.055,
70-instance-46, 70, 30, 0.031,1.478,15.056,49,200,0.51258,0.535167,0.31,
70-instance-47, 70, 31, 0.04,2.26,15.702,53,200,0.171186,0.201613,0.075,
70-instance-48, 70, 17, 0.019,0.826,4.199,60,200,0.345807,0.352941,0.265,
70-instance-49, 70, 31, 0.06,1.447,15.113,50,200,0.303376,0.309516,0.2,
70-instance-50, 70, 32, 0.043,1.387,13.796,46,200,0.382536,0.415156,0.23,
