Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
60-instance-50, 60, 22, 0.018,0.675,0.815,51,14,0.285269,0.318182,0.17875,
70-instance-1, 70, 32, 0.018,0.644,2.668,46,17,0.388258,0.40625,0.266667,
70-instance-2, 70, 37, 0.033,1.381,3.156,49,23,0.26399,0.351351,0.0865957,
70-instance-3, 70, 40, 0.044,1.631,6.27,44,24,0.381431,0.425,0.256,
70-instance-4, 70, 28, 0.039,2.048,3.518,56,25,0.227244,0.25,0.162105,
70-instance-5, 70, 30, 0.051,2.29,24.392,53,25,0.402641,0.466667,0.205,
70-instance-6, 70, 34, 0.053,1.991,54.949,46,32,0.294496,0.323529,0.123636,
70-instance-7, 70, 33, 0.029,1.051,13.789,48,27,0.338189,0.393939,0.13814,
70-instance-8, 70, 24, 0.016,0.424,1.456,60,20,0.19729,0.291667,0.0776471,
70-instance-9, 70, 43, 0.029,1.097,204.529,48,34,0.304598,0.395349,0.105472,
70-instance-10, 70, 35, 0.033,1.497,108.861,44,28,0.385135,0.428571,0.194444,
70-instance-11, 70, 21, 0.03,1.083,0.86,63,18,0.176185,0.190476,0.155806,
70-instance-12, 70, 31, 0.036,1.686,4.832,52,23,0.354284,0.451613,0.105854,
70-instance-13, 70, 30, 0.045,2.63,2.665,56,21,0.199398,0.3,0.105,
70-instance-14, 70, 18, 0.034,1.319,1.292,62,14,0.323908,0.388889,0.219286,
70-instance-15, 70, 45, 0.024,0.834,2.282,49,26,0.137672,0.244444,0.0654545,
70-instance-16, 70, 23, 0.027,1.678,1.819,56,18,0.473604,0.521739,0.264848,
70-instance-17, 70, 20, 0.019,0.972,0.768,57,11,0.420435,0.45,0.313333,
70-instance-18, 70, 38, 0.051,1.618,8.279,49,30,0.227477,0.236842,0.150417,
70-instance-19, 70, 28, 0.04,1.376,4.132,49,27,0.454387,0.464286,0.397895,
70-instance-20, 70, 9, 0.02,1.534,0.338,68,8,0.188705,0.222222,0.142105,
70-instance-21, 70, 27, 0.024,0.874,2.616,51,25,0.428969,0.444444,0.35027,
70-instance-22, 70, 26, 0.016,0.923,1.449,61,22,0.136053,0.192308,0.065,
70-instance-23, 70, 20, 0.037,1.485,1.38,61,15,0.297081,0.3,0.22,
70-instance-24, 70, 35, 0.03,1.319,5.809,50,29,0.245708,0.371429,0.07,
70-instance-25, 70, 34, 0.027,1.389,4.534,56,25,0.197316,0.294118,0.0927273,
70-instance-26, 70, 37, 0.015,0.461,2.388,56,29,0.183468,0.297297,0.0551064,
70-instance-27, 70, 32, 0.031,1.41,1.935,57,25,0.143512,0.21875,0.0533333,
70-instance-28, 70, 24, 0.032,1.648,1.342,60,19,0.19755,0.208333,0.175014,
70-instance-29, 70, 26, 0.036,2.242,3.939,54,21,0.388483,0.423077,0.274444,
70-instance-30, 70, 33, 0.035,1.864,0.852,63,26,0.0675259,0.121212,0.0383721,
70-instance-31, 70, 39, 0.025,0.735,2.89,52,30,0.197551,0.333333,0.0636735,
70-instance-32, 70, 32, 0.022,1.101,2.494,53,28,0.285338,0.34375,0.205714,
70-instance-33, 70, 15, 0.028,1.597,1.74,62,14,0.329047,0.333333,0.246,
70-instance-34, 70, 31, 0.018,1.174,1.149,61,19,0.104215,0.129032,0.0756098,
70-instance-35, 70, 35, 0.02,0.875,2.222,52,27,0.223261,0.285714,0.116667,
70-instance-36, 70, 36, 0.016,1.297,7.011,59,33,0.101167,0.166667,0.0391304,
70-instance-37, 70, 39, 0.026,1.571,1.906,57,34,0.0892187,0.128205,0.0397959,
70-instance-38, 70, 29, 0.032,1.476,3.239,56,23,0.341203,0.413793,0.118974,
70-instance-39, 70, 34, 0.02,1.13,2.303,51,23,0.161904,0.205882,0.0927273,
70-instance-40, 70, 10, 0.02,1.035,0.165,64,6,0.39202,0.4,0.33,
70-instance-41, 70, 19, 0.021,1.539,2.816,58,17,0.578103,0.578947,0.497931,
70-instance-42, 70, 20, 0.027,1.275,0.988,58,15,0.470952,0.5,0.333333,
70-instance-43, 70, 30, 0.033,2.118,1.58,55,22,0.191427,0.2,0.165,
70-instance-44, 70, 35, 0.032,1.34,2.605,47,26,0.190337,0.2,0.14,
70-instance-45, 70, 38, 0.024,1.385,3.775,48,20,0.244482,0.315789,0.0870833,
70-instance-46, 70, 30, 0.031,1.402,183.841,49,24,0.519993,0.533333,0.4125,
70-instance-47, 70, 31, 0.029,1.619,4.678,53,28,0.17006,0.193548,0.105854,
70-instance-48, 70, 17, 0.015,0.657,0.943,60,15,0.34745,0.352941,0.295926,
70-instance-49, 70, 31, 0.034,1.082,2.187,50,25,0.289083,0.290323,0.272195,
70-instance-50, 70, 32, 0.033,1.424,15.621,46,31,0.376229,0.40625,0.281905,
